brand_name,car_name,variant_name,variant_price,engine,engine_type,fuel_type,max_power,max_torque,mileage,driving_range,drivetrain,transmission_manual,emission_standard,electric_motor,others,valve_per_cylinder,length,width,height,wheel_base,ground_clearance,doors,seating_capacity,no_of_rows,boot_space,fuel_tank_capacity,front_suspension,rear_suspension,front_brake_type,rear_brake_type,minimum_turning_radius
Tata,Tata Curvv,Curvv Creative Plus S 1.2 Revotron Petrol 6MT,Rs. 13.69 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,118 bhp @ 5500-4000 rpm,170 Nm @ 1750 rpm,N/A,N/A,FWD,"Manual - 6 Gears, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Creative 1.5 Kryojet Diesel 6MT,Rs. 13.69 Lakh,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",N/A,Diesel,116 bhp @ 4000-2750 rpm,260 Nm @ 1500 rpm,N/A,N/A,FWD,"Manual - 6 Gears, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"4, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Creative 1.2 Revotron Petrol 7DCA,Rs. 13.70 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,118 bhp @ 5500-4000 rpm,170 Nm @ 1750 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Pure Plus 1.5 Kryojet Diesel 7DCA,Rs. 13.99 Lakh,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",N/A,Diesel,116 bhp @ 4000-2750 rpm,260 Nm @ 1500 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"4, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Creative S 1.2 Hyperion GDI Petrol 6MT,Rs. 13.99 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,123 bhp @ 5000-3000 rpm,225 Nm @ 1750 rpm,N/A,N/A,FWD,"Manual - 6 Gears, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Creative S 1.5 Kryojet Diesel 6MT,Rs. 14.19 Lakh,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",N/A,Diesel,116 bhp @ 4000-2750 rpm,260 Nm @ 1500 rpm,N/A,N/A,FWD,"Manual - 6 Gears, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"4, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Creative S 1.2 Revotron Petrol 7DCA,Rs. 14.20 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,118 bhp @ 5500-4000 rpm,170 Nm @ 1750 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Accomplished S 1.2 Revotron Petrol 6MT,Rs. 14.69 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,118 bhp @ 5500-4000 rpm,170 Nm @ 1750 rpm,N/A,N/A,FWD,"Manual - 6 Gears, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Pure Plus S 1.5 Kryojet Diesel 7DCA,Rs. 14.70 Lakh,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",N/A,Diesel,116 bhp @ 4000-2750 rpm,260 Nm @ 1500 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"4, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Creative Plus S 1.2 Hyperion GDI Petrol 6MT,Rs. 14.99 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,123 bhp @ 5000-3000 rpm,225 Nm @ 1750 rpm,N/A,N/A,FWD,"Manual - 6 Gears, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Creative Plus S 1.5 Kryojet Diesel 6MT,Rs. 15.19 Lakh,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",N/A,Diesel,116 bhp @ 4000-2750 rpm,260 Nm @ 1500 rpm,N/A,N/A,FWD,"Manual - 6 Gears, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"4, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Creative Plus S 1.2 Revotron Petrol 7DCA,Rs. 15.20 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,118 bhp @ 5500-4000 rpm,170 Nm @ 1750 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Creative S 1.5 Kryojet Diesel 7DCA,Rs. 15.70 Lakh,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",N/A,Diesel,116 bhp @ 4000-2750 rpm,260 Nm @ 1500 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"4, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Accomplished S 1.2 Hyperion GDI Petrol 6MT,Rs. 15.99 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,123 bhp @ 5000-3000 rpm,225 Nm @ 1750 rpm,N/A,N/A,FWD,"Manual - 6 Gears, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Disc,N/A
Tata,Tata Curvv,Curvv Accomplished S 1.5 Kryojet Diesel 6MT,Rs. 16.19 Lakh,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",N/A,Diesel,116 bhp @ 4000-2750 rpm,260 Nm @ 1500 rpm,N/A,N/A,FWD,"Manual - 6 Gears, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"4, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Disc,N/A
Tata,Tata Curvv,Curvv Accomplished S 1.2 Revotron Petrol 7DCA,Rs. 16.20 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,118 bhp @ 5500-4000 rpm,170 Nm @ 1750 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Creative Plus S 1.2 Hyperion GDI Petrol 7DCA,Rs. 16.50 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,123 bhp @ 5000-3000 rpm,225 Nm @ 1750 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Creative Plus S 1.5 Kryojet Diesel 7DCA,Rs. 16.70 Lakh,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",N/A,Diesel,116 bhp @ 4000-2750 rpm,260 Nm @ 1500 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"4, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Drum,N/A
Tata,Tata Curvv,Curvv Accomplished Plus A 1.2 Hyperion GDI Petrol 6MT,Rs. 17.49 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,123 bhp @ 5000-3000 rpm,225 Nm @ 1750 rpm,N/A,N/A,FWD,"Manual - 6 Gears, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Disc,N/A
Tata,Tata Curvv,Curvv Accomplished S 1.2 Hyperion GDI Petrol 7DCA,Rs. 17.50 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,123 bhp @ 5000-3000 rpm,225 Nm @ 1750 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Disc,N/A
Tata,Tata Curvv,Curvv Accomplished Plus A 1.5 Kryojet Diesel 6MT,Rs. 17.69 Lakh,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",N/A,Diesel,116 bhp @ 4000-2750 rpm,260 Nm @ 1500 rpm,N/A,N/A,FWD,"Manual - 6 Gears, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"4, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Disc,N/A
Tata,Tata Curvv,Curvv Accomplished S 1.5 Kryojet Diesel 7DCA,Rs. 17.70 Lakh,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",N/A,Diesel,116 bhp @ 4000-2750 rpm,260 Nm @ 1500 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"4, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Disc,N/A
Tata,Tata Curvv,Curvv Accomplished Plus A 1.2 Hyperion GDI Petrol 7DCA,Rs. 19.00 Lakh,"1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",N/A,Petrol,123 bhp @ 5000-3000 rpm,225 Nm @ 1750 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"2, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Disc,N/A
Tata,Tata Curvv,Curvv Accomplished Plus A 1.5 Kryojet Diesel 7DCA,Rs. 19.00 Lakh,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",N/A,Diesel,116 bhp @ 4000-2750 rpm,260 Nm @ 1500 rpm,N/A,N/A,FWD,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",BS6 Phase 2,No,Idle Start/Stop,"4, SOHC",4308 mm,1810 mm,1630 mm,2560 mm,208 mm,5 Doors,5 Person,2 Rows,500 litres,44 litres,"Independent, Lower Wishbone, McPherson Strut with Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Disc,Disc,N/A
Tata,Tata Punch,Punch Pure MT,Rs. 6.13 Lakh,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",1.2 Revotron,Petrol,87 bhp @ 6000 rpm,115 Nm @ 3250 rpm,N/A,N/A,FWD,Manual - 5 Gears,BS6 Phase 2,N/A,Idle Start/Stop,"4, SOHC",3827 mm,1742 mm,1615 mm,2445 mm,187 mm,5 Doors,5 Person,2 Rows,366 litres,37 litres,"Independent, Lower Wishbone Mcpherson Strut with Coil Spring",Semi-independent Twist Beam with Coil Spring and Shock Absorber,Disc,Drum,N/A
Tata,Tata Punch,Punch Pure (O),Rs. 6.70 Lakh,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",1.2 Revotron,Petrol,87 bhp @ 6000 rpm,115 Nm @ 3250 rpm,N/A,N/A,FWD,Manual - 5 Gears,BS6 Phase 2,N/A,Idle Start/Stop,"4, SOHC",3827 mm,1742 mm,1615 mm,2445 mm,187 mm,5 Doors,5 Person,2 Rows,366 litres,37 litres,"Independent, Lower Wishbone Mcpherson Strut with Coil Spring",Semi-independent Twist Beam with Coil Spring and Shock Absorber,Disc,Drum,N/A
Tata,Tata Punch,Punch Adventure MT,Rs. 7.00 Lakh,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",1.2 Revotron,Petrol,87 bhp @ 6000 rpm,115 Nm @ 3250 rpm,N/A,N/A,FWD,Manual - 5 Gears,BS6 Phase 2,N/A,Idle Start/Stop,"4, SOHC",3827 mm,1742 mm,1615 mm,2445 mm,187 mm,5 Doors,5 Person,2 Rows,366 litres,37 litres,"Independent, Lower Wishbone Mcpherson Strut with Coil Spring",Semi-independent Twist Beam with Coil Spring and Shock Absorber,Disc,Drum,N/A
Tata,Tata Punch,Punch Pure iCNG,Rs. 7.23 Lakh,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",1.2 Revotron,CNG,72 bhp @ 6000 rpm,103 Nm @ 3250 rpm,N/A,N/A,FWD,Manual - 5 Gears,BS6 Phase 2,N/A,Idle Start/Stop,"4, SOHC",3827 mm,1742 mm,1615 mm,2445 mm,187 mm,5 Doors,5 Person,2 Rows,210 litres,60 litres,"Independent, Lower Wishbone Mcpherson Strut with Coil Spring",Semi-independent Twist Beam with Coil Spring and Shock Absorber,Disc,Drum,N/A
Tata,Tata Punch,Punch Adventure Rhythm,Rs. 7.35 Lakh,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",1.2 Revotron,Petrol,87 bhp @ 6000 rpm,115 Nm @ 3250 rpm,N/A,N/A,FWD,Manual - 5 Gears,BS6 Phase 2,N/A,Idle Start/Stop,"4, SOHC",3827 mm,1742 mm,1615 mm,2445 mm,187 mm,5 Doors,5 Person,2 Rows,366 litres,37 litres,"Independent, Lower Wishbone Mcpherson Strut with Coil Spring",Semi-independent Twist Beam with Coil Spring and Shock Absorber,Disc,Drum,N/A
Tata,Tata Punch,Punch Adventure (S),Rs. 7.60 Lakh,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",1.2 Revotron,Petrol,87 bhp @ 6000 rpm,115 Nm @ 3250 rpm,N/A,N/A,FWD,Manual - 5 Gears,BS6 Phase 2,N/A,Idle Start/Stop,"4, SOHC",3827 mm,1742 mm,1615 mm,2445 mm,187 mm,5 Doors,5 Person,2 Rows,366 litres,37 litres,"Independent, Lower Wishbone Mcpherson Strut with Coil Spring",Semi-independent Twist Beam with Coil Spring and Shock Absorber,Disc,Drum,N/A
